file,line,item,canvas,type,scope,prop
editor/EHR/tarzanAxisSandbox.py,813,c_rectangle_line_813,c,rectangle,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,820,c_rectangle_line_820,c,rectangle,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,821,c_rectangle_line_821,c,rectangle,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,822,c_rectangle_line_822,c,rectangle,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,827,c_line_line_827,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,828,c_text_line_828,c,text,editor_ehr_tarzanaxissandbox,text
editor/EHR/tarzanAxisSandbox.py,834,c_line_line_834,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,835,c_text_line_835,c,text,editor_ehr_tarzanaxissandbox,text
editor/EHR/tarzanAxisSandbox.py,841,c_line_line_841,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,850,c_oval_line_850,c,oval,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,853,c_line_line_853,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,854,c_line_line_854,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,855,c_text_line_855,c,text,editor_ehr_tarzanaxissandbox,text
editor/EHR/tarzanAxisSandbox.py,856,c_text_line_856,c,text,editor_ehr_tarzanaxissandbox,text
editor/EHR/tarzanAxisSandbox.py,862,c_rectangle_line_862,c,rectangle,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,868,c_line_line_868,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,880,c_line_line_880,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,882,c_line_line_882,c,line,editor_ehr_tarzanaxissandbox,coords
editor/EHR/tarzanAxisSandbox.py,883,c_text_line_883,c,text,editor_ehr_tarzanaxissandbox,text
editor/EHR/tarzanAxisSandbox.py,884,c_text_line_884,c,text,editor_ehr_tarzanaxissandbox,text
editor/EHR/tarzanEhrUi.py,760,canvas_image_line_760,canvas,image,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,775,item,canvas,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,810,save_button_window,canvas,window,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,968,row_window,protocol_canvas,window,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1010,protocol_canvas_rectangle_line_1010,protocol_canvas,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1011,protocol_canvas_rectangle_line_1011,protocol_canvas,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1226,canvas_window_line_1226,canvas,window,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1300,canvas_rectangle_line_1300,canvas,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1976,c_rectangle_line_1976,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1984,c_rectangle_line_1984,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1985,c_rectangle_line_1985,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1986,c_rectangle_line_1986,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1993,c_line_line_1993,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,1994,c_text_line_1994,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,2002,c_line_line_2002,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2003,c_text_line_2003,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,2013,c_line_line_2013,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2020,c_line_line_2020,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2044,c_oval_line_2044,c,oval,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2048,c_line_line_2048,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2049,c_line_line_2049,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2050,c_text_line_2050,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,2051,c_text_line_2051,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,2062,c_rectangle_line_2062,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2068,c_line_line_2068,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2080,c_line_line_2080,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2082,c_line_line_2082,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,2083,c_text_line_2083,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,2084,c_text_line_2084,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,3072,c_rectangle_line_3072,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3081,c_line_line_3081,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3100,c_rectangle_line_3100,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3102,c_line_line_3102,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3105,c_line_line_3105,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3115,c_text_line_3115,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,3122,c_text_line_3122,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,3130,c_image_line_3130,c,image,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3132,c_text_line_3132,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,3145,c_line_line_3145,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3153,c_line_line_3153,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3161,c_line_line_3161,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3176,c_line_line_3176,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3192,c_rectangle_line_3192,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3194,c_oval_line_3194,c,oval,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3210,c_oval_line_3210,c,oval,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3216,c_rectangle_line_3216,c,rectangle,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3217,c_line_line_3217,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3226,c_polygon_line_3226,c,polygon,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3228,c_text_line_3228,c,text,editor_ehr_tarzanehrui,text
editor/EHR/tarzanEhrUi.py,3231,c_line_line_3231,c,line,editor_ehr_tarzanehrui,coords
editor/EHR/tarzanEhrUi.py,3239,c_text_line_3239,c,text,editor_ehr_tarzanehrui,text
editor/PAR/tarzanNextionPreview.py,394,screen_canvas_rectangle_line_394,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,400,screen_canvas_text_line_400,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,414,screen_canvas_text_line_414,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,415,screen_canvas_line_line_415,screen_canvas,line,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,421,screen_canvas_text_line_421,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,425,screen_canvas_text_line_425,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,432,screen_canvas_line_line_432,screen_canvas,line,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,445,screen_canvas_line_line_445,screen_canvas,line,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,466,screen_canvas_text_line_466,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,483,screen_canvas_text_line_483,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,512,screen_canvas_rectangle_line_512,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,518,screen_canvas_text_line_518,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,527,screen_canvas_rectangle_line_527,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,529,screen_canvas_text_line_529,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,591,screen_canvas_image_line_591,screen_canvas,image,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,593,screen_canvas_rectangle_line_593,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,594,screen_canvas_text_line_594,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,603,screen_canvas_text_line_603,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,623,screen_canvas_image_line_623,screen_canvas,image,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,625,screen_canvas_rectangle_line_625,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,626,screen_canvas_text_line_626,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,640,screen_canvas_image_line_640,screen_canvas,image,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,642,screen_canvas_rectangle_line_642,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,643,screen_canvas_text_line_643,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,692,screen_canvas_image_line_692,screen_canvas,image,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,718,screen_canvas_image_line_718,screen_canvas,image,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,737,screen_canvas_line_line_737,screen_canvas,line,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,738,screen_canvas_line_line_738,screen_canvas,line,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,740,screen_canvas_oval_line_740,screen_canvas,oval,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,785,screen_canvas_rectangle_line_785,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,787,screen_canvas_rectangle_line_787,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,790,screen_canvas_rectangle_line_790,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,791,screen_canvas_text_line_791,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,797,screen_canvas_rectangle_line_797,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,798,screen_canvas_text_line_798,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,799,screen_canvas_text_line_799,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,815,screen_canvas_rectangle_line_815,screen_canvas,rectangle,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,816,screen_canvas_text_line_816,screen_canvas,text,editor_par_tarzannextionpreview,text
editor/PAR/tarzanNextionPreview.py,818,screen_canvas_line_line_818,screen_canvas,line,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanNextionPreview.py,1063,_edit_window,screen_canvas,window,editor_par_tarzannextionpreview,coords
editor/PAR/tarzanParApp.py,485,led_oval_line_485,led,oval,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1076,panel_canvas_window_line_1076,panel_canvas,window,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1286,canvas_rectangle_line_1286,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1303,canvas_rectangle_line_1303,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1309,canvas_oval_line_1309,canvas,oval,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1310,canvas_text_line_1310,canvas,text,editor_par_tarzanparapp,text
editor/PAR/tarzanParApp.py,1314,canvas_rectangle_line_1314,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1315,canvas_rectangle_line_1315,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1316,canvas_rectangle_line_1316,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1326,text_id,canvas,text,editor_par_tarzanparapp,text
editor/PAR/tarzanParApp.py,1329,canvas_rectangle_line_1329,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1387,canvas_rectangle_line_1387,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1402,canvas_oval_line_1402,canvas,oval,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1414,canvas_rectangle_line_1414,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1415,canvas_rectangle_line_1415,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1416,canvas_rectangle_line_1416,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1431,canvas_rectangle_line_1431,canvas,rectangle,editor_par_tarzanparapp,coords
editor/PAR/tarzanParApp.py,1434,canvas_text_line_1434,canvas,text,editor_par_tarzanparapp,text
editor/PAR/tarzanParApp.py,1451,canvas_text_line_1451,canvas,text,editor_par_tarzanparapp,text
editor/PAR/tarzanParApp.py,1455,canvas_text_line_1455,canvas,text,editor_par_tarzanparapp,text
editor/PAR/tarzanParPanels.py,185,self_rectangle_line_185,self,rectangle,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,282,window_id,canvas,window,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,509,can_oval_line_509,can,oval,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,510,can_line_line_510,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,511,can_oval_line_511,can,oval,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,656,can_oval_line_656,can,oval,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,664,can_line_line_664,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,665,can_line_line_665,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,825,canvas_line_line_825,canvas,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,826,canvas_line_line_826,canvas,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,828,canvas_polygon_line_828,canvas,polygon,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,830,canvas_oval_line_830,canvas,oval,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,899,can_rectangle_line_899,can,rectangle,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,901,can_rectangle_line_901,can,rectangle,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,920,can_oval_line_920,can,oval,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,921,can_polygon_line_921,can,polygon,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1298,can_line_line_1298,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1299,can_line_line_1299,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1304,can_line_line_1304,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1306,can_image_line_1306,can,image,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1307,can_text_line_1307,can,text,editor_par_tarzanparpanels,text
editor/PAR/tarzanParPanels.py,1309,can_text_line_1309,can,text,editor_par_tarzanparpanels,text
editor/PAR/tarzanParPanels.py,1310,can_text_line_1310,can,text,editor_par_tarzanparpanels,text
editor/PAR/tarzanParPanels.py,1311,can_line_line_1311,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1326,can_line_line_1326,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1327,can_line_line_1327,can,line,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1329,can_text_line_1329,can,text,editor_par_tarzanparpanels,text
editor/PAR/tarzanParPanels.py,1331,can_text_line_1331,can,text,editor_par_tarzanparpanels,text
editor/PAR/tarzanParPanels.py,1449,canvas_rectangle_line_1449,canvas,rectangle,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1450,canvas_rectangle_line_1450,canvas,rectangle,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1451,canvas_rectangle_line_1451,canvas,rectangle,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels.py,1575,canvas_oval_line_1575,canvas,oval,editor_par_tarzanparpanels,coords
editor/PAR/tarzanParPanels_old.py,119,canvas_window_line_119,canvas,window,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,344,c_oval_line_344,c,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,378,dot_oval_line_378,dot,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,551,rect,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,766,canvas_text_line_766,canvas,text,editor_par_tarzanparpanels_old,text
editor/PAR/tarzanParPanels_old.py,767,canvas_line_line_767,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,780,canvas_line_line_780,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,781,canvas_line_line_781,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,784,canvas_line_line_784,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,785,canvas_text_line_785,canvas,text,editor_par_tarzanparpanels_old,text
editor/PAR/tarzanParPanels_old.py,1049,led_oval_line_1049,led,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1050,led_oval_line_1050,led,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1113,canvas_rectangle_line_1113,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1114,canvas_rectangle_line_1114,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1116,canvas_rectangle_line_1116,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1117,canvas_rectangle_line_1117,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1216,canvas_oval_line_1216,canvas,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1313,canvas_rectangle_line_1313,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1314,canvas_rectangle_line_1314,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1315,canvas_rectangle_line_1315,canvas,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1346,self_rectangle_line_1346,self,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1347,self_rectangle_line_1347,self,rectangle,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1538,canvas_line_line_1538,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1539,canvas_line_line_1539,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1545,canvas_line_line_1545,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1549,canvas_image_line_1549,canvas,image,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1551,canvas_text_line_1551,canvas,text,editor_par_tarzanparpanels_old,text
editor/PAR/tarzanParPanels_old.py,1554,canvas_text_line_1554,canvas,text,editor_par_tarzanparpanels_old,text
editor/PAR/tarzanParPanels_old.py,1555,canvas_text_line_1555,canvas,text,editor_par_tarzanparpanels_old,text
editor/PAR/tarzanParPanels_old.py,1563,canvas_line_line_1563,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1581,canvas_line_line_1581,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1582,canvas_line_line_1582,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1586,canvas_text_line_1586,canvas,text,editor_par_tarzanparpanels_old,text
editor/PAR/tarzanParPanels_old.py,1784,canvas_line_line_1784,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1785,canvas_line_line_1785,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1786,canvas_polygon_line_1786,canvas,polygon,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1796,canvas_oval_line_1796,canvas,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1979,c_oval_line_1979,c,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,1980,c_oval_line_1980,c,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,2212,c_oval_line_2212,c,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,2213,c_polygon_line_2213,c,polygon,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,2480,canvas_oval_line_2480,canvas,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,2481,canvas_line_line_2481,canvas,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,2482,canvas_oval_line_2482,canvas,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,2802,window_id,canvas,window,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,3111,c_oval_line_3111,c,oval,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,3118,c_line_line_3118,c,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParPanels_old.py,3119,c_line_line_3119,c,line,editor_par_tarzanparpanels_old,coords
editor/PAR/tarzanParWidgets.py,59,self_oval_line_59,self,oval,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,60,self_oval_line_60,self,oval,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,64,self_oval_line_64,self,oval,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,65,self_oval_line_65,self,oval,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,90,self_rectangle_line_90,self,rectangle,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,299,c_oval_line_299,c,oval,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,300,c_oval_line_300,c,oval,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,304,c_line_line_304,c,line,editor_par_tarzanparwidgets,coords
editor/PAR/tarzanParWidgets.py,305,c_oval_line_305,c,oval,editor_par_tarzanparwidgets,coords
editor/TarzanEhrTakeSandbox.py,553,canvas_image_line_553,canvas,image,editor_tarzanehrtakesandbox,coords
editor/TarzanEhrTakeSandbox.py,568,item,canvas,text,editor_tarzanehrtakesandbox,text
editor/TarzanEhrTakeSandbox.py,599,save_button_window,canvas,window,editor_tarzanehrtakesandbox,coords
editor/TarzanEhrTakeSandbox.py,716,protocol_title_id,protocol_canvas,text,editor_tarzanehrtakesandbox,text
editor/TarzanEhrTakeSandbox.py,725,row_window,protocol_canvas,window,editor_tarzanehrtakesandbox,coords
editor/TarzanEhrTakeSandbox.py,1057,protocol_canvas_rectangle_line_1057,protocol_canvas,rectangle,editor_tarzanehrtakesandbox,coords
editor/TarzanEhrTakeSandbox.py,1058,protocol_canvas_rectangle_line_1058,protocol_canvas,rectangle,editor_tarzanehrtakesandbox,coords
editor/TarzanTakeProtocolLight.py,860,canvas_image_line_860,canvas,image,editor_tarzantakeprotocollight,coords
editor/TarzanTakeProtocolLight.py,883,item,canvas,text,editor_tarzantakeprotocollight,text
editor/TarzanTakeProtocolLight.py,921,save_button_window,canvas,window,editor_tarzantakeprotocollight,coords
editor/TarzanTakeProtocolLight.py,1125,protocol_title_id,protocol_canvas,text,editor_tarzantakeprotocollight,text
editor/TarzanTakeProtocolLight.py,1135,row_window,protocol_canvas,window,editor_tarzantakeprotocollight,coords
editor/TarzanTakeProtocolLight.py,1215,protocol_canvas_rectangle_line_1215,protocol_canvas,rectangle,editor_tarzantakeprotocollight,coords
editor/TarzanTakeProtocolLight.py,1216,protocol_canvas_rectangle_line_1216,protocol_canvas,rectangle,editor_tarzantakeprotocollight,coords
editor/editor/EHR/tarzanAxisSandbox.py,812,c_rectangle_line_812,c,rectangle,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,819,c_rectangle_line_819,c,rectangle,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,820,c_rectangle_line_820,c,rectangle,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,821,c_rectangle_line_821,c,rectangle,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,826,c_line_line_826,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,827,c_text_line_827,c,text,editor_editor_ehr_tarzanaxissandbox,text
editor/editor/EHR/tarzanAxisSandbox.py,833,c_line_line_833,c,line,editor_editor_ehr_tarzanaxissandbox,coords
editor/editor/EHR/tarzanAxisSandbox.py,834,c_text_line_834,c,text,editor_editor_ehr_tarzanaxissandbox,text
