raw_signal,logical_signal
tk_editor_editor_ehr_tarzanehrui_take_panel_state,tk_editor_editor_ehr_tarzanehrui_take_panel_state
tk_editor_editor_ehr_tarzanehrui_timeline_canvas_state,tk_editor_editor_ehr_tarzanehrui_timeline_canvas_state
tk_editor_editor_tarzanaxissandbox_curve_canvas_state,tk_editor_editor_tarzanaxissandbox_curve_canvas_state
tk_editor_editor_tarzanaxissandbox_step_canvas_state,tk_editor_editor_tarzanaxissandbox_step_canvas_state
tk_editor_editor_tarzanehrtakesandbox_canvas_state,tk_editor_editor_tarzanehrtakesandbox_canvas_state
tk_editor_editor_tarzanehrtakesandbox_controls_wrap_state,tk_editor_editor_tarzanehrtakesandbox_controls_wrap_state
tk_editor_editor_tarzanehrtakesandbox_protocol_canvas_state,tk_editor_editor_tarzanehrtakesandbox_protocol_canvas_state
tk_editor_editor_tarzanehrtakesandbox_protocol_holder_state,tk_editor_editor_tarzanehrtakesandbox_protocol_holder_state
tk_editor_editor_tarzanehrtakesandbox_row_frame_state,tk_editor_editor_tarzanehrtakesandbox_row_frame_state
tk_editor_editor_tarzanehrtakesandbox_save_button_text,tk_editor_editor_tarzanehrtakesandbox_save_button_text
tk_editor_editor_tarzantakeprotocollight_canvas_state,tk_editor_editor_tarzantakeprotocollight_canvas_state
tk_editor_editor_tarzantakeprotocollight_protocol_canvas_state,tk_editor_editor_tarzantakeprotocollight_protocol_canvas_state
tk_editor_editor_tarzantakeprotocollight_protocol_holder_state,tk_editor_editor_tarzantakeprotocollight_protocol_holder_state
tk_editor_editor_tarzantakeprotocollight_row_frame_state,tk_editor_editor_tarzantakeprotocollight_row_frame_state
tk_editor_editor_tarzantakeprotocollight_save_button_text,tk_editor_editor_tarzantakeprotocollight_save_button_text
tk_editor_ehr_tarzanaxissandbox_curve_canvas_state,tk_editor_ehr_tarzanaxissandbox_curve_canvas_state
tk_editor_ehr_tarzanaxissandbox_step_canvas_state,tk_editor_ehr_tarzanaxissandbox_step_canvas_state
tk_editor_ehr_tarzanehrui_axis_info_label_text,tk_editor_ehr_tarzanehrui_axis_info_label_text
tk_editor_ehr_tarzanehrui_canvas_state,tk_editor_ehr_tarzanehrui_canvas_state
tk_editor_ehr_tarzanehrui_curve_canvas_state,tk_editor_ehr_tarzanehrui_curve_canvas_state
tk_editor_ehr_tarzanehrui_left_state,tk_editor_ehr_tarzanehrui_left_state
tk_editor_ehr_tarzanehrui_protocol_box_state,tk_editor_ehr_tarzanehrui_protocol_box_state
tk_editor_ehr_tarzanehrui_protocol_canvas_state,tk_editor_ehr_tarzanehrui_protocol_canvas_state
tk_editor_ehr_tarzanehrui_protocol_holder_state,tk_editor_ehr_tarzanehrui_protocol_holder_state
tk_editor_ehr_tarzanehrui_protocol_label_text,tk_editor_ehr_tarzanehrui_protocol_label_text
tk_editor_ehr_tarzanehrui_protocol_text_text,tk_editor_ehr_tarzanehrui_protocol_text_text
tk_editor_ehr_tarzanehrui_row_frame_state,tk_editor_ehr_tarzanehrui_row_frame_state
tk_editor_ehr_tarzanehrui_save_button_text,tk_editor_ehr_tarzanehrui_save_button_text
tk_editor_ehr_tarzanehrui_selected_point_time_label_text,tk_editor_ehr_tarzanehrui_selected_point_time_label_text
tk_editor_ehr_tarzanehrui_status_text,tk_editor_ehr_tarzanehrui_status_text
tk_editor_ehr_tarzanehrui_step_canvas_state,tk_editor_ehr_tarzanehrui_step_canvas_state
tk_editor_ehr_tarzanehrui_take_panel_state,tk_editor_ehr_tarzanehrui_take_panel_state
tk_editor_ehr_tarzanehrui_timeline_canvas_state,tk_editor_ehr_tarzanehrui_timeline_canvas_state
tk_editor_par_tarzannextionpreview_page_label_text,tk_editor_par_tarzannextionpreview_page_label_text
tk_editor_par_tarzannextionpreview_screen_canvas_state,tk_editor_par_tarzannextionpreview_screen_canvas_state
tk_editor_par_tarzannextionpreview_screen_frame_state,tk_editor_par_tarzannextionpreview_screen_frame_state
tk_editor_par_tarzannextionpreview_status_text,tk_editor_par_tarzannextionpreview_status_text
tk_editor_par_tarzanparapp_body_state,tk_editor_par_tarzanparapp_body_state
tk_editor_par_tarzanparapp_bottom_state,tk_editor_par_tarzanparapp_bottom_state
tk_editor_par_tarzanparapp_clock_text,tk_editor_par_tarzanparapp_clock_text
tk_editor_par_tarzanparapp_footer_state,tk_editor_par_tarzanparapp_footer_state
tk_editor_par_tarzanparapp_header_state,tk_editor_par_tarzanparapp_header_state
tk_editor_par_tarzanparapp_layout_master_state,tk_editor_par_tarzanparapp_layout_master_state
tk_editor_par_tarzanparapp_left_state,tk_editor_par_tarzanparapp_left_state
tk_editor_par_tarzanparapp_middle_bottom_state,tk_editor_par_tarzanparapp_middle_bottom_state
tk_editor_par_tarzanparapp_middle_top_state,tk_editor_par_tarzanparapp_middle_top_state
tk_editor_par_tarzanparapp_mode_label_text,tk_editor_par_tarzanparapp_mode_label_text
tk_editor_par_tarzanparapp_right_state,tk_editor_par_tarzanparapp_right_state
tk_editor_par_tarzanparapp_top_state,tk_editor_par_tarzanparapp_top_state
tk_editor_par_tarzanparpanels_log_text_text,tk_editor_par_tarzanparpanels_log_text_text
tk_editor_par_tarzanparpanels_old_log_text_text,tk_editor_par_tarzanparpanels_old_log_text_text
tk_editor_par_tarzanparpanels_timeline_canvas_state,tk_editor_par_tarzanparpanels_timeline_canvas_state
tk_editor_par_tarzanparwidgets_body_state,tk_editor_par_tarzanparwidgets_body_state
tk_editor_par_tarzanparwidgets_counter_label_text,tk_editor_par_tarzanparwidgets_counter_label_text
tk_editor_par_tarzanparwidgets_motor_canvas_state,tk_editor_par_tarzanparwidgets_motor_canvas_state
tk_editor_tarzanaxissandbox_curve_canvas_state,tk_editor_tarzanaxissandbox_curve_canvas_state
tk_editor_tarzanaxissandbox_step_canvas_state,tk_editor_tarzanaxissandbox_step_canvas_state
tk_editor_tarzanehrtakesandbox_canvas_state,tk_editor_tarzanehrtakesandbox_canvas_state
tk_editor_tarzanehrtakesandbox_controls_wrap_state,tk_editor_tarzanehrtakesandbox_controls_wrap_state
tk_editor_tarzanehrtakesandbox_protocol_canvas_state,tk_editor_tarzanehrtakesandbox_protocol_canvas_state
tk_editor_tarzanehrtakesandbox_protocol_holder_state,tk_editor_tarzanehrtakesandbox_protocol_holder_state
tk_editor_tarzanehrtakesandbox_row_frame_state,tk_editor_tarzanehrtakesandbox_row_frame_state
tk_editor_tarzanehrtakesandbox_save_button_text,tk_editor_tarzanehrtakesandbox_save_button_text
tk_editor_tarzankhr_btn_start_text,tk_editor_tarzankhr_btn_start_text
tk_editor_tarzankhr_btn_stop_text,tk_editor_tarzankhr_btn_stop_text
tk_editor_tarzankhr_input_canvas_state,tk_editor_tarzankhr_input_canvas_state
tk_editor_tarzankhr_khr_canvas_state,tk_editor_tarzankhr_khr_canvas_state
tk_editor_tarzankhr_output_canvas_state,tk_editor_tarzankhr_output_canvas_state
tk_editor_tarzankhr_plugin_box_text,tk_editor_tarzankhr_plugin_box_text
tk_editor_tarzankhr_preview_canvas_state,tk_editor_tarzankhr_preview_canvas_state
tk_editor_tarzankhr_profile_box_text,tk_editor_tarzankhr_profile_box_text
tk_editor_tarzankhr_profile_desc_text,tk_editor_tarzankhr_profile_desc_text
tk_editor_tarzankhr_status_text,tk_editor_tarzankhr_status_text
tk_editor_tarzantakeprotocollight_canvas_state,tk_editor_tarzantakeprotocollight_canvas_state
tk_editor_tarzantakeprotocollight_protocol_canvas_state,tk_editor_tarzantakeprotocollight_protocol_canvas_state
tk_editor_tarzantakeprotocollight_protocol_holder_state,tk_editor_tarzantakeprotocollight_protocol_holder_state
tk_editor_tarzantakeprotocollight_row_frame_state,tk_editor_tarzantakeprotocollight_row_frame_state
tk_editor_tarzantakeprotocollight_save_button_text,tk_editor_tarzantakeprotocollight_save_button_text
tk_hardware_tarzannextion_tarzannextionsandbox_log_text,tk_hardware_tarzannextion_tarzannextionsandbox_log_text
tk_mechanics_tarzanedytorchoreografiiruchu_global_canvas_state,tk_mechanics_tarzanedytorchoreografiiruchu_global_canvas_state
tk_mechanics_tarzanedytorchoreografiiruchu_scroll_canvas_state,tk_mechanics_tarzanedytorchoreografiiruchu_scroll_canvas_state
tk_mechanics_tarzanedytorchoreografiiruchu_tracks_frame_state,tk_mechanics_tarzanedytorchoreografiiruchu_tracks_frame_state
tk_mechanics_tarzanpanelosi_row1_state,tk_mechanics_tarzanpanelosi_row1_state
tk_mechanics_tarzanpanelosi_row2_state,tk_mechanics_tarzanpanelosi_row2_state
tk_mechanics_tarzanpanelosi_row3_state,tk_mechanics_tarzanpanelosi_row3_state
tk_mechanics_tarzanwykresosi_canvas_state,tk_mechanics_tarzanwykresosi_canvas_state
tk_mechanics_tarzanwykresosi_limit_canvas_state,tk_mechanics_tarzanwykresosi_limit_canvas_state
tk_mechanics_tarzanwykresosi_limit_panel_state,tk_mechanics_tarzanwykresosi_limit_panel_state
tk_mechanics_tarzanwykresosi_meta_label_text,tk_mechanics_tarzanwykresosi_meta_label_text
tk_mechanics_tarzanwykresosi_title_text,tk_mechanics_tarzanwykresosi_title_text
tk_modes_editor_editor_ehr_tarzanaxissandbox_curve_canvas_state,tk_modes_editor_editor_ehr_tarzanaxissandbox_curve_canvas_state
tk_modes_editor_editor_ehr_tarzanaxissandbox_step_canvas_state,tk_modes_editor_editor_ehr_tarzanaxissandbox_step_canvas_state
tk_modes_editor_editor_ehr_tarzanehrui_axis_info_label_text,tk_modes_editor_editor_ehr_tarzanehrui_axis_info_label_text
tk_modes_editor_editor_ehr_tarzanehrui_canvas_state,tk_modes_editor_editor_ehr_tarzanehrui_canvas_state
tk_modes_editor_editor_ehr_tarzanehrui_curve_canvas_state,tk_modes_editor_editor_ehr_tarzanehrui_curve_canvas_state
tk_modes_editor_editor_ehr_tarzanehrui_left_state,tk_modes_editor_editor_ehr_tarzanehrui_left_state
tk_modes_editor_editor_ehr_tarzanehrui_protocol_box_state,tk_modes_editor_editor_ehr_tarzanehrui_protocol_box_state
tk_modes_editor_editor_ehr_tarzanehrui_protocol_canvas_state,tk_modes_editor_editor_ehr_tarzanehrui_protocol_canvas_state
tk_modes_editor_editor_ehr_tarzanehrui_protocol_holder_state,tk_modes_editor_editor_ehr_tarzanehrui_protocol_holder_state
tk_modes_editor_editor_ehr_tarzanehrui_protocol_label_text,tk_modes_editor_editor_ehr_tarzanehrui_protocol_label_text
tk_modes_editor_editor_ehr_tarzanehrui_protocol_text_text,tk_modes_editor_editor_ehr_tarzanehrui_protocol_text_text
tk_modes_editor_editor_ehr_tarzanehrui_row_frame_state,tk_modes_editor_editor_ehr_tarzanehrui_row_frame_state
tk_modes_editor_editor_ehr_tarzanehrui_save_button_text,tk_modes_editor_editor_ehr_tarzanehrui_save_button_text
tk_modes_editor_editor_ehr_tarzanehrui_status_text,tk_modes_editor_editor_ehr_tarzanehrui_status_text
tk_modes_editor_editor_ehr_tarzanehrui_step_canvas_state,tk_modes_editor_editor_ehr_tarzanehrui_step_canvas_state
tk_modes_editor_editor_ehr_tarzanehrui_take_panel_state,tk_modes_editor_editor_ehr_tarzanehrui_take_panel_state
tk_modes_editor_editor_ehr_tarzanehrui_timeline_canvas_state,tk_modes_editor_editor_ehr_tarzanehrui_timeline_canvas_state
tk_modes_editor_editor_tarzanaxissandbox_curve_canvas_state,tk_modes_editor_editor_tarzanaxissandbox_curve_canvas_state
tk_modes_editor_editor_tarzanaxissandbox_step_canvas_state,tk_modes_editor_editor_tarzanaxissandbox_step_canvas_state
tk_modes_editor_editor_tarzanehrtakesandbox_canvas_state,tk_modes_editor_editor_tarzanehrtakesandbox_canvas_state
tk_modes_editor_editor_tarzanehrtakesandbox_controls_wrap_state,tk_modes_editor_editor_tarzanehrtakesandbox_controls_wrap_state
tk_modes_editor_editor_tarzanehrtakesandbox_protocol_canvas_state,tk_modes_editor_editor_tarzanehrtakesandbox_protocol_canvas_state
tk_modes_editor_editor_tarzanehrtakesandbox_protocol_holder_state,tk_modes_editor_editor_tarzanehrtakesandbox_protocol_holder_state
tk_modes_editor_editor_tarzanehrtakesandbox_row_frame_state,tk_modes_editor_editor_tarzanehrtakesandbox_row_frame_state
tk_modes_editor_editor_tarzanehrtakesandbox_save_button_text,tk_modes_editor_editor_tarzanehrtakesandbox_save_button_text
tk_modes_editor_editor_tarzantakeprotocollight_canvas_state,tk_modes_editor_editor_tarzantakeprotocollight_canvas_state
tk_modes_editor_editor_tarzantakeprotocollight_protocol_canvas_state,tk_modes_editor_editor_tarzantakeprotocollight_protocol_canvas_state
tk_modes_editor_editor_tarzantakeprotocollight_protocol_holder_state,tk_modes_editor_editor_tarzantakeprotocollight_protocol_holder_state
tk_modes_editor_editor_tarzantakeprotocollight_row_frame_state,tk_modes_editor_editor_tarzantakeprotocollight_row_frame_state
tk_modes_editor_editor_tarzantakeprotocollight_save_button_text,tk_modes_editor_editor_tarzantakeprotocollight_save_button_text
tk_modes_editor_ehr_tarzanaxissandbox_curve_canvas_state,tk_modes_editor_ehr_tarzanaxissandbox_curve_canvas_state
tk_modes_editor_ehr_tarzanaxissandbox_step_canvas_state,tk_modes_editor_ehr_tarzanaxissandbox_step_canvas_state
tk_modes_editor_ehr_tarzanehrui_axis_info_label_text,tk_modes_editor_ehr_tarzanehrui_axis_info_label_text
tk_modes_editor_ehr_tarzanehrui_canvas_state,tk_modes_editor_ehr_tarzanehrui_canvas_state
tk_modes_editor_ehr_tarzanehrui_curve_canvas_state,tk_modes_editor_ehr_tarzanehrui_curve_canvas_state
tk_modes_editor_ehr_tarzanehrui_left_state,tk_modes_editor_ehr_tarzanehrui_left_state
tk_modes_editor_ehr_tarzanehrui_protocol_box_state,tk_modes_editor_ehr_tarzanehrui_protocol_box_state
tk_modes_editor_ehr_tarzanehrui_protocol_canvas_state,tk_modes_editor_ehr_tarzanehrui_protocol_canvas_state
tk_modes_editor_ehr_tarzanehrui_protocol_holder_state,tk_modes_editor_ehr_tarzanehrui_protocol_holder_state
tk_modes_editor_ehr_tarzanehrui_protocol_label_text,tk_modes_editor_ehr_tarzanehrui_protocol_label_text
tk_modes_editor_ehr_tarzanehrui_protocol_text_text,tk_modes_editor_ehr_tarzanehrui_protocol_text_text
tk_modes_editor_ehr_tarzanehrui_row_frame_state,tk_modes_editor_ehr_tarzanehrui_row_frame_state
tk_modes_editor_ehr_tarzanehrui_save_button_text,tk_modes_editor_ehr_tarzanehrui_save_button_text
tk_modes_editor_ehr_tarzanehrui_selected_point_time_label_text,tk_modes_editor_ehr_tarzanehrui_selected_point_time_label_text
tk_modes_editor_ehr_tarzanehrui_status_text,tk_modes_editor_ehr_tarzanehrui_status_text
tk_modes_editor_ehr_tarzanehrui_step_canvas_state,tk_modes_editor_ehr_tarzanehrui_step_canvas_state
tk_modes_editor_ehr_tarzanehrui_take_panel_state,tk_modes_editor_ehr_tarzanehrui_take_panel_state
tk_modes_editor_ehr_tarzanehrui_timeline_canvas_state,tk_modes_editor_ehr_tarzanehrui_timeline_canvas_state
tk_modes_editor_par_tarzannextionpreview_page_label_text,tk_modes_editor_par_tarzannextionpreview_page_label_text
tk_modes_editor_par_tarzannextionpreview_screen_canvas_state,tk_modes_editor_par_tarzannextionpreview_screen_canvas_state
tk_modes_editor_par_tarzannextionpreview_screen_frame_state,tk_modes_editor_par_tarzannextionpreview_screen_frame_state
tk_modes_editor_par_tarzannextionpreview_status_text,tk_modes_editor_par_tarzannextionpreview_status_text
tk_modes_editor_par_tarzanparapp_body_state,tk_modes_editor_par_tarzanparapp_body_state
tk_modes_editor_par_tarzanparapp_bottom_state,tk_modes_editor_par_tarzanparapp_bottom_state
tk_modes_editor_par_tarzanparapp_clock_text,tk_modes_editor_par_tarzanparapp_clock_text
tk_modes_editor_par_tarzanparapp_footer_state,tk_modes_editor_par_tarzanparapp_footer_state
tk_modes_editor_par_tarzanparapp_header_state,tk_modes_editor_par_tarzanparapp_header_state
tk_modes_editor_par_tarzanparapp_layout_master_state,tk_modes_editor_par_tarzanparapp_layout_master_state
tk_modes_editor_par_tarzanparapp_left_state,tk_modes_editor_par_tarzanparapp_left_state
tk_modes_editor_par_tarzanparapp_middle_bottom_state,tk_modes_editor_par_tarzanparapp_middle_bottom_state
tk_modes_editor_par_tarzanparapp_middle_top_state,tk_modes_editor_par_tarzanparapp_middle_top_state
tk_modes_editor_par_tarzanparapp_mode_label_text,tk_modes_editor_par_tarzanparapp_mode_label_text
tk_modes_editor_par_tarzanparapp_right_state,tk_modes_editor_par_tarzanparapp_right_state
tk_modes_editor_par_tarzanparapp_top_state,tk_modes_editor_par_tarzanparapp_top_state
tk_modes_editor_par_tarzanparpanels_log_text_text,tk_modes_editor_par_tarzanparpanels_log_text_text
tk_modes_editor_par_tarzanparpanels_old_log_text_text,tk_modes_editor_par_tarzanparpanels_old_log_text_text
tk_modes_editor_par_tarzanparpanels_timeline_canvas_state,tk_modes_editor_par_tarzanparpanels_timeline_canvas_state
tk_modes_editor_par_tarzanparwidgets_body_state,tk_modes_editor_par_tarzanparwidgets_body_state
tk_modes_editor_par_tarzanparwidgets_counter_label_text,tk_modes_editor_par_tarzanparwidgets_counter_label_text
tk_modes_editor_par_tarzanparwidgets_motor_canvas_state,tk_modes_editor_par_tarzanparwidgets_motor_canvas_state
tk_modes_editor_tarzanaxissandbox_curve_canvas_state,tk_modes_editor_tarzanaxissandbox_curve_canvas_state
tk_modes_editor_tarzanaxissandbox_step_canvas_state,tk_modes_editor_tarzanaxissandbox_step_canvas_state
tk_modes_editor_tarzanehrtakesandbox_canvas_state,tk_modes_editor_tarzanehrtakesandbox_canvas_state
tk_modes_editor_tarzanehrtakesandbox_controls_wrap_state,tk_modes_editor_tarzanehrtakesandbox_controls_wrap_state
tk_modes_editor_tarzanehrtakesandbox_protocol_canvas_state,tk_modes_editor_tarzanehrtakesandbox_protocol_canvas_state
tk_modes_editor_tarzanehrtakesandbox_protocol_holder_state,tk_modes_editor_tarzanehrtakesandbox_protocol_holder_state
tk_modes_editor_tarzanehrtakesandbox_row_frame_state,tk_modes_editor_tarzanehrtakesandbox_row_frame_state
tk_modes_editor_tarzanehrtakesandbox_save_button_text,tk_modes_editor_tarzanehrtakesandbox_save_button_text
tk_modes_editor_tarzankhr_btn_start_text,tk_modes_editor_tarzankhr_btn_start_text
tk_modes_editor_tarzankhr_btn_stop_text,tk_modes_editor_tarzankhr_btn_stop_text
tk_modes_editor_tarzankhr_input_canvas_state,tk_modes_editor_tarzankhr_input_canvas_state
tk_modes_editor_tarzankhr_khr_canvas_state,tk_modes_editor_tarzankhr_khr_canvas_state
tk_modes_editor_tarzankhr_output_canvas_state,tk_modes_editor_tarzankhr_output_canvas_state
tk_modes_editor_tarzankhr_plugin_box_text,tk_modes_editor_tarzankhr_plugin_box_text
tk_modes_editor_tarzankhr_preview_canvas_state,tk_modes_editor_tarzankhr_preview_canvas_state
tk_modes_editor_tarzankhr_profile_box_text,tk_modes_editor_tarzankhr_profile_box_text
tk_modes_editor_tarzankhr_profile_desc_text,tk_modes_editor_tarzankhr_profile_desc_text
tk_modes_editor_tarzankhr_status_text,tk_modes_editor_tarzankhr_status_text
tk_modes_editor_tarzantakeprotocollight_canvas_state,tk_modes_editor_tarzantakeprotocollight_canvas_state
tk_modes_editor_tarzantakeprotocollight_protocol_canvas_state,tk_modes_editor_tarzantakeprotocollight_protocol_canvas_state
tk_modes_editor_tarzantakeprotocollight_protocol_holder_state,tk_modes_editor_tarzantakeprotocollight_protocol_holder_state
tk_modes_editor_tarzantakeprotocollight_row_frame_state,tk_modes_editor_tarzantakeprotocollight_row_frame_state
tk_modes_editor_tarzantakeprotocollight_save_button_text,tk_modes_editor_tarzantakeprotocollight_save_button_text
tk_modes_hardware_tarzannextion_tarzannextionsandbox_log_text,tk_modes_hardware_tarzannextion_tarzannextionsandbox_log_text
tk_vision_tarzanvisionsetup_content_state,tk_vision_tarzanvisionsetup_content_state
